=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.12.05 23:07:52 =~=~=~=~=~=~=~=~=~=~=~=
üCLEARDATA
time(milli),GSR,Volt
47819.95,80,349
47820.98,80,348
47822.00,80,347
47823.01,80,344
47824.04,80,341
47825.06,80,341
47826.08,80,340
47827.11,80,339
47828.14,80,340
47829.16,80,342
47830.18,80,344
47831.21,80,346
47832.24,80,347
47833.26,80,348
47834.29,80,349
47835.31,80,351
47836.34,80,352
47837.37,80,354
47838.39,80,356
47839.41,80,357
47840.44,80,357
47841.46,80,357
47842.49,80,356
47843.51,80,357
47844.53,80,357
47845.56,80,357
47846.58,80,358
47847.61,80,358
47848.63,80,360
47849.66,80,361
47850.68,80,362
47851.70,80,363
47852.73,80,363
47853.75,80,363
47854.78,80,362
47855.80,80,361
47856.82,80,359
47857.85,80,357
47858.87,80,356
47859.89,80,356
47860.92,80,357
47861.94,80,359
47862.97,80,361
47863.99,80,363
47865.01,80,364
47866.04,80,365
47867.05,80,366
47868.07,80,367
47869.09,80,370
47870.12,80,372
47871.14,80,373
47872.17,80,374
47873.19,80,374
47874.21,80,373
47875.24,80,373
47876.26,80,372
47877.29,80,373
47878.31,80,372
47879.34,80,371
47880.37,80,370
47881.39,80,370
47882.41,80,372
47883.44,80,373
47884.46,80,374
47885.49,80,375
47886.51,80,375
47887.53,80,377
47888.56,80,376
47889.58,80,376
47890.61,80,375
47891.63,80,372
47892.66,80,370
47893.68,80,367
47894.70,80,364
47895.73,80,361
47896.75,80,358
47897.78,80,356
47898.80,80,354
47899.82,80,352
47900.85,80,351
47901.87,80,350
47902.89,81,349
47903.92,80,350
47904.94,80,351
47905.97,80,353
47906.99,80,353
47908.01,80,354
47909.04,80,356
47910.05,80,356
47911.07,80,355
47912.10,80,354
47913.13,81,352
47914.16,80,351
47915.18,80,350
47916.21,80,348
47917.24,80,347
47918.26,80,346
47919.29,80,344
47920.31,81,342
47921.34,80,340
47922.37,80,339
47923.39,80,338
47924.41,80,337
47925.44,80,337
47926.46,80,338
47927.49,80,338
47928.51,80,338
47929.53,80,339
47930.56,80,340
47931.58,80,341
47932.61,80,343
47933.63,80,346
47934.66,80,349
47935.68,80,351
47936.70,80,352
47937.73,80,351
47938.75,80,350
47939.78,80,348
47940.80,80,348
47941.82,80,347
47942.85,80,346
47943.87,80,345
47944.89,80,344
47945.92,80,342
47946.94,80,340
47947.97,81,337
47948.99,80,334
47950.01,80,331
47951.04,80,329
47952.05,80,329
47953.07,80,330
47954.09,80,331
47955.11,81,330
47956.14,80,329
47957.16,80,328
47958.18,80,328
47959.21,80,327
47960.23,80,328
47961.26,80,329
47962.28,80,331
47963.30,80,331
47964.33,80,330
47965.35,80,331
47966.37,80,333
47967.40,80,335
47968.42,80,340
47969.45,80,345
47970.47,80,352
47971.50,80,362
47972.51,80,373
47973.54,80,387
47974.57,80,403
47975.59,80,419
47976.62,80,435
47977.64,80,451
47978.66,80,468
47979.69,80,485
47980.71,80,503
47981.73,80,519
47982.76,80,533
47983.78,80,543
47984.81,80,553
47985.83,80,559
47986.85,80,563
47987.88,80,566
47988.90,80,571
47989.93,80,574
47990.95,80,576
47991.98,81,575
47993.00,81,569
47994.02,81,558
47995.04,81,543
47996.07,81,521
47997.09,81,495
47998.12,80,466
47999.14,81,437
48000.17,81,410
48001.19,80,385
48002.21,81,362
48003.24,80,344
48004.26,81,330
48005.29,81,317
48006.31,80,311
48007.33,81,304
48008.36,80,298
48009.38,80,296
48010.41,81,292
48011.43,81,291
48012.46,81,291
48013.48,80,293
48014.50,81,294
48015.53,80,297
48016.55,80,299
48017.57,80,301
48018.60,80,302
48019.62,80,302
48020.65,81,302
48021.67,81,303
48022.69,81,304
48023.72,80,307
48024.74,80,310
48025.77,80,314
48026.79,80,317
48027.82,80,323
48028.84,81,327
48029.86,81,330
48030.89,80,333
48031.91,80,336
48032.94,81,339
48033.96,80,341
48034.98,80,343
48036.01,81,344
48037.03,80,344
48038.05,81,345
48039.07,81,345
48040.10,80,345
48041.13,81,347
48042.15,80,347
48043.17,80,347
48044.20,80,346
48045.22,80,345
48046.25,80,344
48047.27,80,344
48048.30,80,343
48049.32,80,342
48050.34,80,343
48051.37,80,343
48052.39,80,343
48053.41,80,346
48054.44,80,348
48055.46,80,350
48056.49,81,352
48057.51,81,354
48058.53,81,354
48059.56,80,354
48060.58,80,353
48061.61,80,353
48062.63,80,354
48063.66,80,354
48064.68,80,354
48065.70,80,354
48066.73,80,353
48067.75,80,353
48068.78,80,353
48069.80,81,352
48070.82,81,350
48071.85,80,350
48072.87,80,349
48073.89,80,348
48074.92,81,348
48075.94,80,349
48076.97,80,350
48077.99,80,353
48079.01,80,354
48080.04,80,354
48081.06,80,354
48082.08,80,356
48083.11,80,356
48084.14,80,357
48085.16,80,357
48086.18,80,356
48087.21,80,356
48088.23,80,357
48089.26,80,358
48090.28,80,359
48091.30,80,360
48092.33,80,361
48093.35,80,361
48094.37,80,361
48095.40,80,359
48096.42,80,358
48097.45,81,358
48098.47,80,356
48099.50,80,357
48100.51,80,358
48101.54,81,359
48102.57,80,359
48103.59,80,359
48104.62,80,358
48105.64,80,357
48106.66,80,356
48107.69,80,355
48108.71,80,354
48109.73,80,355
48110.76,80,355
48111.78,80,357
48112.81,81,359
48113.83,81,362
48114.85,80,364
48115.88,80,366
48116.90,80,368
48117.93,80,367
48118.95,81,365
48119.98,80,363
48121.00,81,361
48122.02,80,359
48123.04,80,359
48124.07,80,360
48125.09,80,362
48126.12,80,364
48127.14,80,365
48128.17,81,366
48129.19,80,368
48130.21,80,369
48131.24,80,370
48132.26,80,370
48133.29,80,370
48134.31,80,369
48135.33,80,370
48136.36,80,369
48137.38,80,370
48138.41,81,369
48139.43,81,368
48140.46,81,368
48141.48,80,369
48142.50,80,369
48143.53,80,370
48144.55,80,371
48145.57,81,372
48146.60,80,372
48147.62,80,373
48148.65,80,375
48149.67,80,377
48150.69,80,378
48151.72,80,379
48152.74,80,380
48153.77,80,381
48154.79,80,383
48155.82,81,383
48156.84,81,384
48157.86,81,384
48158.89,81,383
48159.91,80,382
48160.94,80,379
48161.96,81,380
48162.98,81,381
48164.01,80,381
48165.03,81,381
48166.05,81,381
48167.07,81,383
48168.10,80,384
48169.13,80,386
48170.15,81,387
48171.17,80,387
48172.20,80,387
48173.22,80,387
48174.25,80,389
48175.27,80,390
48176.30,80,392
48177.32,80,394
48178.34,80,396
48179.37,80,399
48180.39,80,400
48181.41,80,401
48182.44,80,402
48183.46,81,403
48184.49,81,404
48185.51,80,404
48186.53,80,405
48187.56,80,406
48188.58,80,407
48189.61,81,409
48190.63,80,411
48191.66,80,411
48192.68,80,411
48193.70,80,410
48194.73,80,409
48195.75,80,408
48196.78,80,408
48197.80,81,409
48198.82,80,410
48199.85,81,411
48200.87,81,414
48201.89,81,414
48202.92,81,413
48203.94,81,410
48204.97,80,407
48205.99,81,405
48207.01,81,403
48208.03,81,401
48209.06,81,400
48210.08,81,401
48211.11,80,402
48212.14,81,403
48213.16,80,404
48214.18,81,405
48215.21,81,405
48216.23,81,405
48217.26,81,405
48218.28,80,403
48219.30,81,400
48220.33,81,397
48221.35,80,392
48222.37,80,391
48223.40,81,388
48224.42,81,386
48225.45,81,383
48226.47,81,381
48227.50,81,381
48228.51,81,379
48229.54,81,376
48230.57,80,374
48231.59,81,371
48232.62,81,368
48233.64,81,364
48234.66,81,362
48235.69,81,359
48236.71,80,356
48237.73,80,352
48238.76,80,349
48239.78,81,346
48240.81,81,345
48241.83,81,343
48242.85,81,339
48243.88,81,338
48244.90,81,337
48245.93,81,336
48246.95,81,335
48247.98,81,335
48249.00,81,336
48250.02,81,336
48251.04,81,337
48252.07,80,337
48253.09,81,336
48254.12,81,334
48255.14,81,332
48256.17,81,329
48257.19,81,328
48258.21,80,327
48259.24,80,326
48260.26,80,325
48261.29,80,323
48262.31,80,322
48263.33,80,319
48264.36,81,318
48265.38,80,315
48266.41,80,317
48267.43,81,318
48268.46,81,319
48269.48,81,322
48270.50,81,323
48271.53,81,324
48272.55,81,324
48273.57,81,326
48274.60,80,326
48275.62,81,327
48276.65,81,328
48277.67,81,328
48278.69,81,328
48279.72,81,327
48280.74,80,326
48281.77,80,325
48282.79,81,324
48283.82,81,323
48284.84,81,322
48285.86,80,323
48286.89,80,324
48287.91,80,325
48288.94,80,325
48289.96,81,322
48290.98,80,319
48292.01,81,317
48293.03,81,316
48294.05,81,316
48295.07,80,317
48296.10,80,318
48297.13,80,319
48298.15,80,321
48299.17,80,321
48300.20,80,320
48301.22,80,319
48302.25,80,316
48303.27,80,315
48304.30,80,314
48305.32,80,314
48306.34,80,315
48307.37,81,315
48308.39,80,316
48309.41,81,316
48310.44,80,317
48311.46,81,318
48312.49,80,318
48313.51,80,321
48314.53,80,321
48315.56,80,323
48316.58,80,323
48317.61,80,323
48318.63,80,322
48319.66,80,321
48320.68,80,322
48321.70,80,321
48322.73,80,318
48323.75,80,316
48324.78,80,313
48325.80,80,313
48326.82,80,312
48327.85,80,312
48328.87,80,312
48329.89,80,313
48330.92,80,314
48331.94,80,315
48332.97,80,315
48333.99,80,316
48335.01,80,317
48336.04,80,320
48337.06,80,322
48338.08,81,323
48339.11,80,325
48340.14,80,326
48341.16,80,328
48342.18,80,329
48343.21,80,330
48344.23,80,330
48345.26,80,329
48346.28,80,329
48347.30,80,327
48348.33,80,326
48349.35,80,324
48350.37,80,324
48351.40,80,325
48352.42,81,326
48353.45,81,329
48354.47,80,330
48355.50,80,330
48356.51,80,327
48357.54,80,325
48358.57,80,324
48359.59,80,323
48360.62,80,323
48361.64,80,323
48362.66,80,323
48363.69,80,323
48364.71,80,324
48365.73,80,325
48366.76,80,326
48367.78,80,327
48368.81,80,327
48369.83,80,326
48370.85,80,324
48371.88,80,322
48372.90,80,319
48373.93,80,316
48374.95,80,315
48375.98,80,316
48377.00,80,318
48378.02,80,321
48379.04,80,323
48380.07,80,326
48381.09,80,329
48382.12,80,331
48383.14,80,332
48384.17,80,333
48385.19,80,333
48386.21,80,334
48387.24,80,335
48388.26,80,335
48389.29,80,335
48390.31,80,336
48391.33,80,336
48392.36,80,334
48393.38,80,333
48394.41,79,331
48395.43,80,332
48396.46,81,332
48397.48,80,334
48398.50,80,334
48399.53,80,332
48400.55,80,333
48401.57,80,331
48402.60,80,332
48403.62,80,333
48404.65,80,334
48405.67,80,334
48406.69,80,334
48407.72,80,334
48408.74,80,333
48409.77,80,332
48410.79,80,332
48411.82,80,334
48412.84,80,336
48413.86,80,338
48414.89,80,339
48415.91,80,340
48416.94,80,340
48417.96,80,341
48418.98,80,340
48420.01,80,340
48421.03,80,339
48422.05,80,338
48423.07,80,338
48424.10,80,338
48425.13,80,339
48426.15,80,340
48427.17,80,341
48428.20,80,340
48429.22,80,339
48430.25,80,338
48431.27,80,337
48432.30,80,337
48433.32,80,337
48434.34,80,336
48435.37,80,336
48436.39,80,337
48437.41,80,338
48438.44,80,339
48439.46,80,338
48440.49,80,336
48441.51,80,333
48442.53,80,331
48443.56,80,328
48444.58,80,328
48445.61,80,328
48446.63,80,328
48447.66,80,328
48448.68,80,330
48449.70,80,332
48450.73,80,336
48451.75,80,340
48452.78,80,343
48453.80,80,345
48454.82,80,346
48455.85,80,347
48456.87,80,348
48457.89,80,348
48458.92,80,347
48459.94,79,346
48460.97,80,345
48461.99,80,344
48463.01,80,343
48464.04,80,341
48465.06,80,340
48466.08,80,338
48467.11,80,337
48468.14,80,338
48469.16,80,340
48470.18,80,341
48471.21,81,341
48472.23,80,342
48473.26,80,343
48474.28,80,342
48475.30,80,342
48476.33,79,341
48477.35,80,341
48478.37,80,342
48479.40,80,342
48480.42,80,343
48481.45,80,341
48482.47,80,343
48483.50,80,342
48484.51,80,343
48485.54,80,343
48486.57,80,342
48487.59,80,344
48488.62,80,343
48489.64,80,344
48490.66,80,344
48491.69,80,344
48492.71,80,344
48493.73,80,342
48494.76,80,341
48495.78,80,339
48496.81,80,338
48497.83,80,335
48498.85,80,332
48499.88,80,329
48500.90,80,326
48501.93,80,325
48502.95,80,327
48503.98,80,332
48505.00,80,336
48506.02,80,340
48507.04,80,343
48508.07,80,346
48509.09,80,348
48510.12,80,350
48511.14,80,350
48512.17,79,350
48513.19,80,349
48514.21,80,347
48515.24,80,345
48516.26,80,344
48517.29,80,342
48518.31,80,340
48519.34,80,338
48520.37,80,336
48521.39,80,336
48522.41,80,336
48523.44,80,337
48524.46,80,338
48525.49,80,339
48526.51,80,339
48527.53,80,340
48528.56,80,341
48529.58,80,340
48530.61,80,338
48531.63,80,334
48532.66,80,334
48533.68,80,332
48534.70,79,333
48535.73,79,333
48536.75,79,331
48537.78,80,332
48538.80,80,332
48539.82,80,331
48540.85,80,330
48541.87,80,330
48542.89,80,329
48543.92,80,330
48544.94,80,330
48545.97,80,329
48546.99,80,330
48548.01,80,330
48549.04,80,331
48550.05,80,332
48551.07,80,332
48552.10,80,333
48553.13,80,334
48554.15,80,335
48555.17,80,337
48556.20,80,338
48557.22,80,337
48558.25,80,338
48559.27,80,337
48560.30,80,337
48561.32,80,336
48562.34,80,335
48563.37,80,334
48564.39,80,334
48565.41,80,335
48566.44,80,336
48567.46,80,336
48568.49,80,337
48569.51,80,338
48570.53,80,338
48571.56,80,336
48572.58,80,333
48573.61,80,332
48574.63,80,329
48575.66,80,327
48576.68,80,325
48577.70,80,326
48578.73,80,329
48579.75,80,333
48580.78,80,338
48581.80,80,342
48582.82,80,346
48583.85,80,349
48584.87,80,352
48585.89,80,353
48586.92,80,352
48587.94,80,351
48588.97,80,349
48589.99,80,347
48591.01,80,346
48592.04,79,344
48593.06,80,344
48594.08,80,344
48595.11,80,344
48596.14,80,345
48597.16,80,347
48598.18,80,348
48599.21,80,348
48600.23,80,347
48601.26,80,346
48602.28,80,345
48603.30,79,344
48604.33,80,344
48605.35,80,345
48606.37,80,347
48607.40,80,350
48608.42,80,354
48609.45,80,357
48610.47,80,359
48611.50,80,360
48612.51,80,360
48613.54,80,362
48614.57,80,362
48615.59,80,363
48616.62,80,363
48617.64,80,361
48618.66,80,361
48619.69,80,362
48620.71,80,362
48621.73,80,363
48622.76,80,363
48623.78,80,363
48624.81,80,363
48625.83,80,363
48626.85,80,363
48627.88,80,363
48628.90,80,364
48629.93,80,365
48630.95,80,366
48631.98,80,366
48633.00,80,366
48634.02,80,366
48635.04,80,365
48636.07,80,365
48637.09,80,363
48638.12,80,361
48639.14,80,363
48640.17,80,364
48641.19,80,366
48642.21,80,367
48643.24,80,367
48644.26,80,367
48645.29,80,365
48646.31,80,364
48647.33,79,362
48648.36,80,362
48649.38,80,364
48650.41,80,366
48651.43,80,367
48652.46,80,367
48653.48,80,365
48654.50,80,362
48655.53,80,360
48656.55,80,357
48657.57,80,355
48658.60,80,352
48659.62,80,348
48660.65,80,345
48661.67,80,341
48662.69,80,339
48663.72,79,338
48664.74,80,337
48665.77,80,337
48666.79,80,338
48667.82,80,337
48668.84,80,337
48669.86,80,338
48670.89,80,340
48671.91,80,343
48672.94,80,345
48673.96,80,348
48674.98,80,351
48676.01,80,352
48677.03,80,350
48678.05,80,348
48679.07,80,345
48680.10,80,341
48681.13,80,337
48682.15,80,336
48683.17,80,335
48684.20,80,336
48685.22,80,336
48686.25,80,337
48687.27,80,337
48688.30,80,337
48689.32,80,337
48690.34,80,337
48691.37,80,338
48692.39,80,339
48693.41,80,340
48694.44,80,342
48695.46,80,343
48696.49,80,344
48697.51,80,344
48698.53,80,346
48699.56,80,345
48700.58,80,344
48701.61,80,342
48702.63,80,338
48703.66,80,335
48704.68,80,333
48705.70,80,330
48706.73,80,329
48707.75,80,327
48708.78,80,327
48709.80,80,326
48710.82,80,327
48711.85,80,328
48712.87,80,328
48713.89,80,327
48714.92,79,326
48715.94,80,326
48716.97,80,325
48717.99,80,325
48719.01,80,327
48720.04,80,329
48721.06,80,330
48722.08,80,333
48723.11,80,336
48724.14,80,340
48725.16,80,343
48726.18,80,349
48727.21,80,356
48728.23,80,364
48729.26,80,373
48730.28,80,383
48731.30,80,394
48732.33,80,407
48733.35,80,421
48734.37,80,435
48735.40,80,452
48736.42,80,470
48737.45,80,488
48738.47,80,505
48739.50,79,520
48740.51,80,535
48741.54,80,546
48742.57,80,555
48743.59,80,560
48744.62,80,564
48745.64,80,564
48746.66,80,564
48747.69,80,566
48748.71,80,566
48749.73,80,563
48750.76,80,556
48751.78,80,543
48752.81,80,526
48753.83,81,505
48754.85,80,483
48755.88,81,460
48756.90,81,435
48757.93,80,412
48758.95,80,391
48759.98,80,371
48761.00,80,353
48762.02,81,338
48763.04,81,326
48764.07,81,317
48765.09,81,311
48766.12,81,306
48767.14,80,302
48768.17,81,299
48769.19,81,300
48770.21,80,301
48771.24,80,301
48772.26,81,301
48773.29,81,302
48774.31,81,302
48775.34,80,301
48776.37,80,303
48777.39,80,304
48778.41,80,305
48779.44,81,307
48780.46,80,310
48781.49,80,314
48782.51,80,318
48783.53,80,322
48784.56,80,327
48785.58,81,330
48786.61,80,334
48787.63,80,337
48788.66,80,341
48789.68,80,344
48790.70,80,348
48791.73,80,350
48792.75,80,355
48793.78,80,356
48794.80,80,357
48795.82,80,356
48796.85,80,355
48797.87,80,356
48798.89,81,356
48799.92,80,357
48800.94,81,357
48801.97,80,356
48802.99,80,355
48804.01,80,354
48805.03,80,353
48806.05,81,352
48807.07,81,352
48808.10,80,354
48809.13,80,355
48810.15,80,355
48811.17,80,354
48812.20,80,354
48813.22,80,354
48814.25,80,355
48815.27,80,355
48816.30,80,356
48817.32,80,355
48818.34,80,355
48819.37,80,356
48820.39,80,356
48821.41,80,355
48822.44,80,356
48823.46,80,356
48824.49,81,357
48825.51,80,357
48826.53,80,356
48827.56,80,355
48828.58,80,355
48829.61,80,356
48830.63,80,358
48831.66,80,359
48832.68,80,359
48833.70,80,360
48834.73,80,362
48835.75,80,363
48836.78,80,363
48837.80,81,362
48838.82,81,362
48839.85,80,363
48840.87,80,365
48841.89,80,366
48842.92,80,366
48843.94,80,367
48844.97,80,368
48845.99,80,369
48847.01,81,371
48848.04,80,371
48849.06,80,371
48850.08,80,370
48851.11,80,367
48852.14,80,367
48853.16,80,365
48854.18,80,366
48855.21,81,367
48856.23,80,369
48857.26,80,370
48858.28,80,371
48859.30,80,371
48860.33,80,372
48861.35,80,372
48862.37,81,372
48863.40,80,372
48864.42,80,371
48865.45,80,371
48866.47,81,370
48867.50,80,370
48868.51,80,370
48869.54,80,371
48870.57,80,373
48871.59,80,376
48872.62,80,377
48873.64,80,381
48874.66,81,383
48875.69,80,384
48876.71,80,384
48877.73,80,382
48878.76,80,381
48879.78,80,379
48880.81,80,379
48881.83,81,379
48882.85,81,379
48883.88,81,379
48884.90,80,379
48885.93,80,380
48886.95,80,380
48887.98,80,381
48889.00,80,382
48890.02,80,383
48891.04,81,384
48892.07,81,385
48893.09,80,386
48894.12,80,386
48895.14,80,385
48896.17,81,384
48897.19,80,384
48898.21,80,381
48899.24,80,381
48900.26,80,379
48901.29,80,378
48902.31,81,377
48903.33,81,376
48904.36,80,377
48905.38,80,378
48906.41,81,379
48907.43,81,380
48908.46,81,382
48909.48,81,384
48910.50,80,388
48911.53,81,392
48912.55,80,394
48913.57,81,396
48914.60,80,397
48915.62,81,399
48916.65,81,399
48917.67,80,399
48918.69,80,398
48919.72,81,397
48920.74,81,397
48921.77,81,395
48922.79,81,396
48923.82,81,396
48924.84,80,397
48925.86,81,399
48926.89,81,400
48927.91,81,402
48928.94,81,403
48929.96,81,404
48930.98,80,405
48932.01,81,406
48933.03,81,407
48934.05,81,409
48935.07,81,409
48936.10,81,412
48937.13,81,412
48938.15,81,412
48939.17,81,412
48940.20,81,412
48941.22,81,410
48942.25,80,410
48943.27,80,411
48944.30,80,412
48945.32,81,414
48946.34,81,416
48947.37,81,417
48948.39,81,418
